line_id,order_id,book_id,price
93292,5001,10807,6.92
93293,1006,1319,1.65
93294,8851,4538,10.58
93295,6561,1242,0.95
93296,4526,1853,6.42
93297,4775,1306,1.47
93298,4420,7572,17.79
93299,455,2801,14.90
93300,4996,4251,7.91
93301,9512,3930,5.02
93302,8846,5206,16.48
93303,4571,1928,7.00
93304,354,6305,6.33
93305,570,7723,19.07
93306,10582,7894,0.60
93307,8677,6033,3.87
93308,1156,1308,1.38
93309,5525,7759,19.35
93310,843,3331,19.55
93311,2447,6916,11.76
93312,5594,1552,3.56
93313,2138,10020,19.66
93314,10516,5453,18.62
93315,5354,10180,1.10
93316,5014,11098,9.34
93317,189,8485,5.85
93318,777,6935,11.92
93319,8509,10336,2.44
93320,5392,1427,2.36
93321,8548,5418,18.21
93322,7275,7030,12.69
93323,630,4251,7.71
93324,9733,6349,6.55
93325,7334,1554,3.43
93326,9444,6604,8.81
93327,9479,5278,16.89
93328,8345,2399,11.01
93329,10451,1789,5.53
93330,7316,7345,15.46
93331,9607,6870,11.19
93332,407,3192,18.13
93333,8517,7271,14.79
93334,10903,9000,10.32
93335,6976,171,10.97
93336,6555,5435,18.28
93337,4152,8692,7.54
93338,1024,5515,18.98
93339,2483,9743,16.97
93340,1475,5098,15.20
93341,9762,9728,16.81
93342,6388,10051,19.70
93343,6336,4861,13.06
93344,6754,5764,1.16
93345,51,2654,13.20
93346,1081,4825,12.68
93347,6243,6599,8.61
93348,1571,9029,10.43
93349,1352,7625,17.82
93350,11392,4621,10.80
93351,1256,3701,2.53
93352,10334,10291,1.75
93353,5401,7907,0.30
93354,8668,6933,11.54
93355,11397,4445,9.18
93356,310,10839,6.64
93357,9729,5274,16.61
93358,6972,178,10.80
93359,1077,8804,8.32
93360,111,7734,18.70
93361,2493,3654,2.04
93362,6363,556,14.18
93363,8469,6187,4.79
93364,10281,2084,7.92
93365,8970,3909,4.31
93366,4691,7856,19.75
93367,4863,6121,4.16
93368,7054,754,15.91
93369,4324,1014,18.24
93370,6279,1713,4.52
93371,6536,6224,5.06
93372,6832,782,16.14
93373,1254,5965,2.72
93374,7032,5277,16.53
93375,6192,9007,10.06
93376,312,3098,16.92
93377,10410,4840,12.56
93378,1750,2232,9.12
93379,11035,1272,0.48
93380,9690,4830,12.45
93381,231,10471,3.13
93382,8944,8607,6.35
93383,10537,6160,4.35
93384,4685,10825,6.28
93385,6163,3852,3.60
93386,8654,4761,11.75
93387,6762,10440,2.79
93388,178,4039,5.26
93389,11310,8764,7.71
93390,1297,2,8.96
93391,4362,4125,6.01
93392,9246,6084,3.61
93393,6836,3151,17.25
93394,6257,7107,12.79
93395,1411,7902,19.93
93396,146,7456,15.92
93397,279,2346,10.00
93398,5045,1032,18.18
93399,4694,6838,10.36
93400,5087,3887,3.83
93401,1205,7587,17.07
93402,1673,6433,6.71
93403,6559,3064,16.42
93404,8336,3393,19.37
93405,4650,2834,14.34
93406,10588,1510,2.42
93407,1404,7301,14.46
93408,5517,983,17.68
93409,11023,7585,17.01
93410,796,3776,2.77
93411,5046,2462,10.96
93412,8448,9735,16.30
93413,4613,8948,9.21
93414,9746,7833,19.19
93415,10916,4121,5.83
93416,9720,5882,1.65
93417,2048,4200,6.53
93418,136,4937,13.15
93419,6973,6180,4.32
93420,1528,1871,5.58
93421,8809,8651,6.51
93422,809,6841,10.23
93423,6923,671,14.78
93424,6718,535,13.55
93425,8446,3229,17.76
93426,4338,3600,1.09
93427,7157,8224,2.64
93428,1104,4674,10.72
93429,8704,1127,18.84
93430,2031,1195,19.45
93431,7291,7418,15.36
93432,10271,8950,9.11
93433,6743,11124,8.65
93434,1449,6405,6.23
93435,8676,381,12.10
93436,2057,5768,0.50
93437,6955,8066,1.14
93438,643,7719,18.01
93439,1233,1856,5.31
93440,6161,7660,17.45
93441,10898,2399,10.15
93442,7302,7635,17.20
93443,5592,1370,0.90
93444,10340,824,15.98
93445,2494,3495,19.98
93446,9771,9729,15.99
93447,9441,9398,12.99
93448,4780,2051,6.95
93449,10536,5902,1.56
93450,11421,7428,15.26
93451,11420,2730,13.04
93452,5253,10049,18.81
93453,11040,2302,9.17
93454,8234,7670,17.40
93455,8238,9590,14.64
93456,10490,6078,3.07
93457,2215,10511,2.91
93553,2008,4109,16.92
93554,4864,3880,14.85
93555,542,3727,13.46
93556,4928,8371,15.21
93557,4517,2992,6.84
93558,8921,5731,11.45
93559,10780,1807,16.17
93560,1992,7744,9.53
93561,5191,3264,9.26
93562,8961,587,5.18
93563,2204,2695,4.13
93564,1952,8520,16.47
93565,5475,1639,14.63
93566,7042,168,1.39
93567,623,1222,10.85
93568,4494,5228,6.85
93569,9377,10319,12.59
93570,841,4953,4.36
93571,7313,3757,13.61
93572,5385,5200,6.57
93573,4696,4823,3.19
93574,10598,10504,14.22
93575,6970,2586,3.06
93576,9005,5815,12.07
93577,6264,1331,11.77
93578,1860,8235,13.82
93579,9044,8122,12.79
93580,2140,10128,10.82
93581,4890,5835,12.24
93582,2350,1238,10.92
93583,426,3561,11.79
93584,1046,2876,5.63
93585,8822,7797,9.86
93586,33,3986,15.59
93587,5402,4951,4.27
93588,5329,8313,14.47
93589,4367,3889,14.70
93590,10304,5593,9.99
93591,982,1387,12.18
93592,4576,7048,3.05
93593,6401,5685,10.79
93594,610,1287,11.26
93595,5168,9371,3.88
93596,8599,4786,2.68
93597,9063,6245,15.78
93598,7186,9047,0.96
93599,584,9172,2.08
93600,6597,8847,19.16
93601,4594,2790,4.72
93602,11286,3261,8.95
93603,2011,1127,9.77
93604,10486,10322,12.41
93605,10898,8799,18.71
93606,1635,8948,0.02
93607,10558,4321,18.42
93608,8494,5947,13.01
93609,2498,1011,8.65
93610,4176,3231,8.59
93611,1041,1706,14.88
93612,2494,5126,5.60
93613,727,8881,19.34
93614,5408,7500,6.91
93615,856,1364,11.76
93616,596,2529,2.22
93617,4423,7207,4.26
93618,1604,560,4.53
93619,481,4776,2.41
93620,1559,6713,19.82
93621,1487,8297,14.05
93622,6232,1284,11.01
93623,8229,4995,4.35
93624,7178,8717,17.78
93625,4937,855,7.12
93626,5453,2942,5.86
93627,1774,8974,0.06
93628,9782,7198,4.11
93629,5506,7508,6.88
93630,4679,11095,19.11
93631,9529,1557,13.39
93632,4473,1103,9.31
93633,9415,7838,9.82
93634,6173,590,4.68
93635,303,9904,8.38
93636,6229,4660,1.24
93637,9637,589,4.65
93638,9549,3212,8.22
93639,10462,9119,1.30
93640,4860,6910,1.45
93641,1890,470,3.56
93642,44,9638,5.95
93643,657,10263,11.56
93644,6502,5658,10.18
93645,1856,829,6.77
93646,4226,685,5.48
93647,6511,8448,15.24
93648,6174,3949,14.80
93649,1866,7190,3.91
93650,49,1959,16.89
93651,5072,7051,2.65
93652,6442,2324,0.17
93653,1893,4383,18.67
93654,1350,10550,14.08
93655,4950,6373,16.54
93656,5528,2713,3.64
93657,5501,1161,9.67
93658,2465,3041,6.56
93659,8444,6134,14.34
93660,11028,9309,2.87
93661,947,7520,6.79
93662,10484,6712,19.53
93663,9281,5669,10.13
93664,7088,1126,9.27
93665,977,3492,10.53
93666,8285,4785,2.15
93667,5238,9775,6.99
93668,8757,4760,1.91
93669,4652,4402,18.68
93670,6689,1407,11.76
93671,6535,1303,10.83
93672,8502,10809,16.26
93673,7020,5355,7.22
93674,818,5651,9.87
93675,117,885,7.02
93676,7273,7476,6.26
93677,9328,5428,7.83
93678,1506,8089,11.74
93679,11434,8512,15.52
93680,9562,7383,5.37
93681,4638,1084,8.76
93682,326,1633,13.69
93683,1545,2133,18.18
93684,11337,6071,13.55
93685,11387,7939,10.32
93686,4513,7208,3.75
93687,6731,8168,12.37
93688,6504,10841,16.39
93689,4165,5331,6.86
93690,2259,9424,3.63
93691,368,4205,16.72
93692,748,7865,9.59
93693,6780,1690,14.09
93694,10605,1603,13.30
93695,443,10855,16.45
93696,9079,3212,7.76
93697,360,4746,1.54
93698,561,2545,1.75
93699,8514,7127,2.93
93700,2495,2821,4.22
93701,8729,10313,11.55
93702,10597,1662,13.80
93703,6949,2443,0.81
93704,10419,9890,7.74
93705,8549,6325,15.70
93706,6818,5631,9.43
93707,204,11072,18.33
93708,5320,6240,14.90
93709,8373,5308,6.50
93710,10507,6553,17.69
93711,4244,274,1.26
93712,9763,5161,5.17
93713,10595,10620,14.23
93714,244,9406,3.31
93715,4597,4514,19.34
93716,5247,1307,10.49
93717,9499,2401,0.31
93718,8312,1662,13.66
93719,895,464,2.89
93720,4651,2082,17.41
93721,6278,1196,9.45
93722,1566,4785,1.69
93723,435,4763,1.47
93724,8281,7578,6.77
93725,10994,1266,10.01
93726,2309,805,5.86
93727,8909,1023,7.79
93728,11290,51,19.03
93729,6987,2577,1.72
93730,6580,11045,17.82
93731,6837,8963,19.10
93732,1371,7628,7.09
93733,941,9771,6.36
93734,1999,9475,3.69
93735,224,7423,5.23
93736,10940,10928,16.71
93737,8781,4533,19.23
93738,1232,10269,10.76
93739,6701,9510,3.94
93740,5591,5770,10.33
93741,8461,9352,2.52
93742,6576,896,6.53
93743,11385,2759,3.26
93744,4911,995,7.40
93745,1612,4351,17.56
93746,6452,8350,13.50
93747,453,4726,0.92
93748,6865,7290,3.97
93749,4836,4720,0.86
93750,8910,5955,11.95
93751,10881,3998,14.36
93752,8667,9550,4.25
93753,4554,1896,15.47
93754,8562,10910,16.46
93755,7068,5695,9.59
93756,10284,3468,9.57
93757,9686,10469,12.49
93758,8649,10077,8.97
93759,10985,186,0.08
93760,1324,9465,3.46
93761,8332,4440,18.30
93762,8703,9427,3.11
93763,4440,9202,1.08
93764,4303,5914,11.51
93765,6405,4553,19.28
93766,10551,10883,16.17
93767,422,10177,9.81
93768,6626,738,4.98
93769,6581,6395,15.82
93770,5592,6542,17.14
93771,9382,11024,17.42
93772,4331,3059,5.82
93773,2434,6130,13.41
93774,4870,8458,14.33
93775,8709,3709,11.65
93776,1329,8412,13.91
93777,656,3256,7.56
93778,4472,8314,13.01
93779,11008,2295,18.91
93780,5323,10275,10.61
93781,622,6796,19.34
93782,7012,1396,10.79
93783,809,2797,3.38
93784,9462,10145,9.42
93785,9807,3767,12.10
93786,5225,6291,14.77
93787,1822,432,2.10
93788,6519,8371,13.45
93789,1609,6089,12.93
93790,7136,3625,10.79
93791,1223,3550,10.11
93792,6741,4754,0.92
93793,1078,1080,7.91
93794,9264,1424,10.99
93795,2047,3945,13.64
93796,9773,5522,7.81
93797,7029,5895,11.16
93798,1921,1394,10.71
93799,2340,8989,18.96
93800,1834,7064,1.66
93801,504,4728,0.65
93802,6998,970,6.86
93803,4687,937,6.55
93804,10900,9249,1.25
93805,6851,9207,0.86
93806,2291,8390,13.51
93807,4312,4374,17.39
93808,5160,2834,3.55
93809,7270,5500,7.50
93810,6560,114,19.09
93811,5523,1800,14.24
93812,1067,4223,16.01
93813,1797,1800,14.24
93814,9752,9468,3.14
93815,795,10097,8.78
93816,4456,3717,11.44
93817,9026,10826,15.32
93818,10394,1751,13.76
93819,10974,4533,18.76
93820,8770,8144,11.21
93821,10631,8120,10.99
93822,6606,8325,12.83
93823,10786,7982,9.74
93824,4239,5268,5.35
93825,8555,1432,10.88
93826,1246,7020,1.08
93827,184,3749,11.67
93828,9036,3411,8.63
93829,1670,330,0.94
93830,5439,10729,14.39
93831,10813,4805,1.14
93832,5164,10307,10.58
93833,6995,11099,17.70
93834,985,10985,16.67
93835,208,9232,0.90
93836,7280,3873,12.73
93837,258,7809,8.11
93838,8792,5238,5.00
93839,1634,6336,14.86
93840,2119,8590,15.11
93841,6218,9732,5.36
93842,1281,8427,13.62
93843,4580,52,18.33
93844,8198,1768,13.75
93845,144,5942,11.26
93846,5172,8045,10.14
93847,1623,9198,0.50
93848,5242,382,1.26
93849,1492,10022,7.89
93850,4196,4902,1.88
93851,11014,3183,6.42
93852,4254,5626,8.35
93853,4706,6788,18.79
93854,2025,6650,17.55
93855,722,4750,0.47
93856,7034,2084,16.50
93857,5505,704,4.10
93858,10361,2785,2.80
93859,2302,3418,8.48
93860,9310,8604,15.08
93861,10861,355,0.93
93862,10386,1738,13.36
93863,4596,10412,11.31
93864,6817,2076,16.38
93865,9672,5777,9.64
93866,1867,6719,18.10
93867,8708,8533,14.39
93868,173,10727,14.11
93869,8318,2044,16.07
93870,5078,3033,4.94
93871,632,9806,5.80
93872,1800,9600,3.93
93873,1589,11122,17.60
93874,6279,8674,15.59
93875,406,1408,10.29
93876,2091,4815,0.90
93877,6217,7908,8.67
93878,4167,3515,9.19
93879,10310,9592,3.80
93880,412,6079,12.22
93881,9369,6015,11.63
93882,7163,7497,4.95
93883,517,2381,18.96
93884,1379,1343,9.64
93885,1850,7930,8.83
93886,10458,2269,17.95
93887,8582,1148,7.87
93888,9664,10439,11.36
93889,4149,245,19.74
93890,4626,10842,14.98
93891,2015,11077,17.09
93892,70,7402,4.05
93893,974,4207,15.33
93894,10265,5000,2.45
93895,1909,3051,4.93
93896,9004,5155,3.84
93897,972,6581,16.65
93898,1640,6613,16.94
93899,930,8211,11.28
93900,1207,5876,10.29
93901,11410,9180,19.97
93902,9427,9149,19.69
93903,6822,10284,9.89
93904,9038,10939,15.76
93905,767,9342,1.40
93906,1068,6977,0.15
93907,4442,2629,1.07
93908,9057,7081,1.07
93909,8602,2567,0.50
93910,8947,5177,3.96
93911,4784,8037,9.65
93912,1148,165,18.91
93913,5459,5441,6.32
93914,8475,10484,11.64
93915,1226,10908,15.44
93916,2129,10897,15.33
93917,8931,2771,2.30
93918,4909,2136,16.59
93919,10301,917,5.64
93920,7002,3323,7.20
93921,4758,2221,17.30
93922,1305,4854,0.95
93923,323,7031,0.51
93924,404,5475,6.53
93925,7191,9610,3.69
93926,6963,4766,0.15
93927,6223,2232,17.36
93928,6593,5128,3.39
93929,8672,5332,5.21
93930,1055,10083,7.91
93931,4790,4625,18.85
93932,6318,1070,6.90
93933,6915,1216,8.20
93934,10477,325,0.19
93935,8989,10133,8.32
93936,10877,7334,3.16
93937,120,7774,7.09
93938,2491,2927,3.53
93939,6189,2101,16.10
93940,1913,4251,15.41
93941,5575,3158,5.59
93942,10809,4090,13.95
93943,1380,8779,16.08
93944,11326,4424,16.93
93945,4343,2226,17.18
93946,8329,1957,14.75
93947,4462,8093,9.90
93948,4097,10037,7.37
93949,8207,6301,13.79
93950,4816,11057,16.53
93951,442,1886,14.11
93952,4853,8350,12.19
93953,6800,8957,17.64
93954,7109,608,2.61
93955,4426,2586,0.38
93956,8700,4787,0.16
93957,9027,3157,5.50
93958,1531,3763,10.95
93959,5489,3940,12.53
93960,8762,10613,12.49
93961,2139,1884,14.04
93962,1980,10535,11.79
93963,8576,4593,18.38
93964,5217,7072,0.66
93965,585,10332,9.96
93966,4686,9287,0.54
93967,8722,1597,11.42
93968,10618,5245,4.21
93969,325,6954,19.56
93970,8765,5156,3.40
93971,4261,2772,1.97
93972,1367,8586,14.21
93973,1200,4071,13.63
93974,4417,1483,10.36
93975,8307,1223,8.03
93976,6453,3310,6.77
93977,6569,2183,16.61
93978,8378,8706,15.22
93979,8608,7937,8.30
93980,10275,1412,9.65
93981,8933,6173,12.43
93982,1766,3737,10.53
93983,4933,6180,12.49
93984,7207,756,3.74
93985,529,4357,16.09
93986,62,3137,5.12
93987,10811,9160,19.24
93988,1653,7058,0.35
93989,10844,3380,7.29
93990,5427,6951,19.37
93991,1341,1596,11.22
93992,9470,9775,4.73
93993,4377,5027,2.05
93994,5467,6998,19.76
93995,1476,2139,16.07
93996,4110,7950,8.28
93997,10981,8307,11.49
93998,9070,6658,16.66
93999,4991,1952,14.37
94000,6230,881,4.74
94001,4587,767,3.71
94002,5008,8058,9.24
94003,10964,6063,11.30
94004,171,3698,10.04
94005,9490,6559,15.75
94006,8687,10079,7.38
94007,456,7035,0.02
94008,10525,4953,1.30
94009,1712,2173,16.31
94010,7220,4810,0.00
94011,10582,1718,12.21
94012,1373,3400,7.31
94013,5534,7368,2.98
94014,8481,8437,12.56
94015,6616,3805,10.93
94016,9488,5735,8.28
94017,899,8765,15.49
94018,7254,1377,9.09
94019,5019,4106,13.61
94020,7146,2519,19.34
94021,8479,3632,9.29
94022,6887,567,1.74
94023,2178,5541,6.43
94024,11429,4697,18.84
94025,2481,7128,0.69
94026,10320,4838,0.10
94027,5105,3572,8.72
94028,1591,4302,15.28
94029,8333,9287,0.08
94030,112,3691,9.77
94031,1558,1447,9.59
94032,1943,4079,13.24
94033,4511,9290,0.06
94034,7267,4461,16.66
94035,4327,1173,7.10
94036,8835,276,19.03
94037,1145,7226,1.49
94038,4791,7176,1.04
94039,5152,4451,16.54
94040,1440,6030,10.72
94041,8884,6494,14.87
94042,10859,8313,11.20
94043,4981,1544,10.36
94044,4531,2160,15.88
94045,1754,4801,19.61
94046,944,4624,18.01
94047,2474,731,3.02
94048,1124,6037,10.70
94049,806,6820,17.74
94050,6456,238,18.58
94051,10907,8678,14.43
94052,4289,3334,6.38
94053,8904,9418,1.05
94054,4424,1600,10.78
94055,1337,54,16.88
94056,6518,694,2.63
94057,10895,5716,7.76
94058,2104,8722,14.77
94059,1465,10829,13.70
94060,8928,7885,7.23
94061,4406,6944,18.77
94062,5257,3554,8.29
94063,5384,4205,14.12
94064,9542,10890,14.21
94065,5228,10004,6.22
94066,1408,1527,10.02
94067,4277,7111,0.20
94068,53,7729,5.75
94069,6943,6133,11.40
94070,5510,1621,10.85
94071,1118,2337,17.26
94072,5361,8306,10.91
94073,8718,8983,16.98
94074,740,10080,6.84
94075,9086,4443,16.18
94076,9391,2886,2.17
94077,9245,410,19.92
94078,6525,6605,15.59
94079,2400,8159,9.55
94080,6412,9139,18.34
94081,2022,10996,15.03
94082,8617,2651,0.02
94083,6562,1424,8.99
94084,10906,2858,1.85
94085,560,4036,12.43
94086,10371,9563,2.10
94087,4644,1971,13.85
94088,667,9288,19.59
94089,10288,10333,8.98
94090,8254,3424,6.87
94091,6347,6423,13.81
94092,920,2402,17.66
94093,5322,1236,7.17
94094,749,4523,16.70
94095,4241,11118,15.97
94096,5348,3231,5.08
94097,6927,3219,4.97
94098,7038,1946,13.52
94099,923,3229,5.03
94100,6159,6421,13.72
94101,6228,5288,3.54
94102,8654,279,18.51
94103,10392,8836,15.42
94104,1966,2498,18.45
94105,8826,2454,18.05
94106,2203,1016,5.10
94107,8359,2044,14.31
94108,8459,6130,11.04
94109,5053,10862,13.55
94110,6501,9007,16.87
94111,4450,2408,17.56
94112,871,7273,1.27
94113,1658,2622,19.47
94114,2316,3922,11.15
94115,1524,8526,12.53
94116,9017,9820,4.15
94117,4156,655,1.77
94118,4855,5070,1.45
94119,702,5521,5.50
94120,9069,7630,4.44
94121,8786,9844,4.32
94122,957,3323,5.72
94123,10513,7091,19.57
94124,6821,3771,9.72
94125,10528,3472,7.03
94126,9089,6312,12.54
94127,8436,4018,11.92
94128,6563,8431,11.57
94129,4222,5443,4.70
94130,2074,9833,4.16
94131,1615,3290,5.35
94132,10293,9550,1.61
94133,8663,3341,5.80
94134,1851,308,18.53
94135,5474,4079,12.40
94136,8833,5147,2.00
94137,7051,8511,12.23
94138,694,2653,19.58
94139,5451,1894,12.75
94140,1395,5297,3.33
94141,1743,1945,13.21
94142,11386,9654,2.48
94143,4916,7711,5.02
94144,1756,3735,9.26
94145,8386,780,2.69
94146,4128,3316,5.47
94147,10441,5593,5.92
94148,10995,4814,18.92
94149,2451,4998,0.57
94150,387,5746,7.28
94151,363,724,2.15
94152,5469,10713,11.92
94153,9523,744,2.32
94154,630,6989,18.43
94155,6185,10726,12.00
94156,42,7432,2.40
94157,4900,10555,10.46
94158,1303,1048,5.01
94159,470,3405,6.19
94160,8737,1546,9.49
94161,6928,794,2.72
94162,9616,9201,18.26
94163,10332,5993,9.42
94164,2253,4882,19.42
94165,1390,50,15.99
94166,1074,3601,7.91
94167,1082,1167,6.02
94168,9080,2322,16.38
94169,1429,2640,19.25
94170,1798,2641,19.25
94171,119,3120,3.55
94172,309,503,0.02
94173,6466,3796,9.62
94174,211,3496,6.89
94175,1306,2586,18.70
94176,10303,9297,19.01
94177,965,7299,1.05
94178,6739,1125,5.52
94179,674,263,17.77
94180,6250,5704,6.66
94181,4296,7734,4.91
94182,6826,3983,11.18
94183,9512,3904,10.47
94184,8352,3278,4.83
94185,4099,5123,1.41
94186,6740,6208,11.15
94187,1956,10921,13.51
94188,274,2403,16.95
94189,9669,7451,2.32
94190,880,8540,12.09
94191,803,3879,10.19
94192,10423,13,15.43
94193,2256,429,19.16
94194,6718,4268,13.66
94195,7251,6401,12.83
94196,4278,6849,16.85
94197,4716,4192,12.97
94198,10919,4015,11.36
94199,1299,10507,9.70
94200,8824,4426,15.04
94201,9626,4585,16.46
94202,5389,3528,6.96
94203,4549,9239,18.29
94204,10236,4833,18.68
94205,1330,9042,16.48
94206,2109,333,18.21
94207,5139,5562,5.21
94208,4461,2728,19.73
94209,11347,9873,3.94
94210,9241,9154,17.47
94211,7279,8646,12.90
94212,6545,5959,8.73
94213,1159,10604,10.47
94214,2153,5453,4.16
94215,2371,9425,19.84
94216,6595,7368,1.35
94217,9417,10354,8.18
94218,9776,1067,4.71
94219,761,2088,13.87
94220,4155,5206,1.89
94221,9433,9925,4.30
94222,1203,1590,9.37
94223,1779,9907,4.12
94224,1984,6878,16.88
94225,10492,3280,4.55
94226,1853,9088,16.73
94227,9379,7576,3.15
94228,9077,866,2.82
94229,7172,3838,9.52
94230,7274,2578,18.19
94231,836,3658,7.89
94232,8476,7455,2.00
94233,1027,3008,2.04
94234,6246,1978,12.77
94235,8995,3135,3.17
94236,6992,1812,11.27
94237,4238,3146,3.21
94238,5083,1991,12.82
94239,4530,2242,15.07
94240,15,3197,3.66
94241,1617,8553,11.77
94242,9599,2549,17.81
94243,6383,4968,19.54
94244,6989,257,17.20
94245,1840,8031,7.05
94246,4918,1713,10.26
94247,405,7652,3.64
94248,1811,7475,2.04
94249,571,9038,16.09
94250,8447,8948,15.26
94251,8613,5178,1.39
94252,7070,8590,12.02
94253,1570,842,2.35
94254,1638,2794,19.88
94255,8734,6282,11.22
94256,1988,10994,13.56
94257,10606,8082,7.36
94258,2,4460,14.80
94259,1264,9912,3.79
94260,661,7150,18.96
94261,1085,6637,14.34
94262,544,9523,0.27
94263,2252,4251,12.88
94264,10334,9856,3.25
94265,9447,7737,4.19
94266,8438,434,18.54
94267,594,2581,17.83
94268,5279,8835,14.03
94269,6866,8029,6.78
94270,1247,4889,18.55
94271,6637,3550,6.52
94272,6825,7296,0.18
94273,6788,5852,7.18
94274,6962,3066,2.14
94275,4209,8847,14.10
94276,1151,2481,16.87
94277,1732,6178,10.09
94278,649,2579,17.74
94279,6463,1794,10.68
94280,4897,2555,17.52
94281,6330,2359,15.74
94282,4579,6240,10.60
94283,4213,5906,7.59
94284,1375,7445,1.43
94285,4904,10582,9.59
94286,6811,3721,7.92
94287,6374,9385,18.81
94288,2224,8571,11.49
94289,10759,6976,17.16
94290,4314,8451,10.42
94291,11420,6156,9.73
94292,5470,8876,14.16
94293,10774,7715,3.72
94294,7179,8702,12.58
94295,2492,10444,8.24
94296,8747,5311,2.10
94297,8748,1715,9.77
94298,4362,2037,12.67
94299,4999,9207,17.10
94300,1717,3327,4.26
94301,1409,10766,11.10
94302,8698,9109,16.20
94303,60,4640,16.04
94304,11315,10191,5.92
94305,2380,3133,2.48
94306,8413,11010,13.27
94307,9306,852,1.97
94308,6695,7984,6.06
94309,10346,72,14.93
94310,4348,8594,11.52
94311,2255,6832,15.68
94312,10443,1904,11.38
94313,8652,9150,16.50
94314,1037,9018,15.31
94315,4330,2764,19.09
94316,9557,10725,10.64
94317,851,1115,4.27
94318,10261,7640,2.90
94319,10545,7869,4.96
94320,4307,135,15.45
94321,8249,2455,16.29
94322,5551,10431,7.97
94323,4365,280,16.73
94324,2490,5813,6.45
94325,8780,1091,4.01
94326,58,10645,9.87
94327,5478,8677,12.18
94328,199,9712,1.45
94329,11011,5449,3.14
94330,6151,7311,19.87
94331,4719,10907,12.16
94332,1710,7671,3.06
94333,8454,7768,3.93
94334,6362,6496,12.48
94335,5526,6176,9.59
94336,1432,7158,18.41
94337,11299,2949,0.56
94338,10891,8587,11.22
94339,4610,7247,19.17
94340,9081,4658,15.90
94341,7166,2606,17.45
94342,4217,8543,10.81
94343,1378,1189,4.72
94344,4318,7828,4.38
94345,458,6257,10.25
94346,1848,8739,12.56
94347,6764,7500,1.42
94348,2497,5818,6.30
94349,1248,1957,11.59
94350,5037,8323,8.81
94351,6773,10959,12.49
94352,5524,6817,15.27
94353,8919,3564,6.03
94354,5428,1698,9.25
94355,11398,10415,7.57
94356,1799,6853,15.55
94357,8525,4212,11.80
94358,5497,9557,19.83
94359,375,4678,15.97
94360,924,6071,8.49
94361,4723,3680,6.99
94362,2413,11101,13.67
94363,10967,4536,14.67
94364,9257,11048,13.19
94365,7180,10061,4.30
94366,10339,4741,16.48
94367,9501,3627,6.46
94368,10630,9862,2.49
94369,7018,9985,3.60
94370,186,7742,3.42
94371,7261,3486,5.17
94372,9453,8246,7.94
94373,7091,9989,3.61
94374,4133,8579,10.93
94375,4888,1057,3.32
94376,5352,9341,17.76
94377,10973,2223,13.77
94378,10839,3003,0.79
94379,6386,1929,11.13
94380,886,8214,7.60
94381,6590,773,0.73
94382,5258,5567,3.81
94383,11308,6308,10.45
94384,8487,3763,7.57
94385,4919,10930,11.97
94386,11266,6935,16.05
94387,8987,10492,8.01
94388,8828,84,14.47
94389,2167,752,0.48
94390,10269,8011,5.71
94391,5502,829,1.14
94392,110,10548,8.49
94393,2217,10692,9.78
94394,6706,2106,12.61
94395,6520,5669,4.63
94396,4206,1258,4.97
94397,292,9381,17.97
94398,10626,3891,8.63
94399,4385,5564,3.65
94400,8460,9743,1.19
94401,296,197,15.39
94402,4455,3342,3.65
94403,4892,2959,0.20
94404,6303,2285,14.10
94405,2286,8295,8.11
94406,706,5986,7.36
94407,6499,1249,4.78
94408,1981,8556,10.44
94409,7073,8493,9.87
94410,263,7815,3.77
94411,10552,1269,4.93
94412,9389,82,14.26
94413,9337,6848,15.07
94414,9750,8974,14.18
94415,392,2731,18.07
94416,8212,7389,19.92
94417,2080,5671,4.48
94418,6872,5,13.55
94419,4366,348,16.63
94420,5517,899,1.57
94421,4550,5993,7.36
94422,10911,7820,3.76
94423,8639,3264,2.81
94424,8797,5592,3.73
94425,4752,9084,15.11
94426,958,3803,7.65
94427,9484,1848,10.07
94428,6253,6603,12.80
94429,1656,1263,4.81
94430,1693,8722,11.84
94431,9254,9133,15.53
94432,4663,3063,0.97
94433,9708,1129,3.58
94434,8232,8304,8.06
94435,8202,3269,2.81
94436,8805,9550,19.26
94437,11339,7126,17.46
94438,1759,2707,17.74
94439,6482,7307,19.07
94440,11260,2871,19.20
94441,940,3886,8.29
94442,4852,359,16.58
94443,9591,622,18.93
94444,11263,10622,8.79
94445,4305,8075,5.90
94446,9024,3641,6.05
94447,7285,5659,4.18
94448,9535,5549,3.18
94449,10409,3165,1.73
94450,5572,10228,5.21
94451,847,5862,5.97
94452,4849,10801,10.35
94453,9278,7861,3.93
94454,279,9639,19.91
94455,1317,6411,10.89
94456,8750,231,15.35
94457,10295,499,17.76
94458,7127,9194,15.90
94459,6761,6846,14.79
94460,8529,11055,12.62
94461,6896,2220,13.21
94462,8735,9770,1.06
94463,5422,7343,19.25
94464,4453,3052,0.66
94465,5084,1092,3.04
94466,4497,1972,10.95
94467,1453,2308,13.96
94468,5398,5308,0.93
94469,645,2943,19.67
94470,866,3370,3.47
94471,8966,1069,2.79
94472,1869,1787,9.22
94473,4109,6866,14.87
94474,5460,6909,15.26
94475,8641,8250,7.30
94476,5261,6173,8.63
94477,1122,3858,7.82
94478,5370,6143,8.35
94479,4544,5526,2.80
